PARTNER GROWTH & VELOCITY: WORKLOAD STAGE PROGRESSION & DRP CAPABILITY,,,,,,,,,,,,,
"Partner: Autenticare Consultoria e Desenvolvimento de Software Ltda. | Partner Engineer: Wanda Flores | Scope: Q3 2026 (July, August, September)",,,,,,,,,,,,,
Last Sync: 18 - Sep 2026 | Source: Concord BigQuery (Workload History & DRP Master) | Unified 14-Col Schema,,,,,,,,,,,,,
,,,,,,,,,,,,,
1. WORKLOAD GROWTH: STAGE ADVANCEMENTS (0-2 ➔ 3 & 3 ➔ 4.1),,,,,,,,,,,,,
Stage Transition,July (#),July ($ ARR),August (#),August ($ ARR),September (#),September ($ ARR),Q3 Total (#),Q3 Total ($ ARR),Share of Moved Deals,Top Pillar,Avg Deal ARR,Velocity Momentum,Status
Tier 3 ➔ Tier 2,2,2,0,4,3,50.0%,50.0%,0.0%,Artificial Intelligence,Gemini Enterprise,🚀 Steady,P20231030001,Active Progression
Tier 2 ➔ Tier 1,0,6,0,6,4,0.0%,100.0%,0.0%,Artificial Intelligence,Gemini Enterprise,🚀 Steady,P20231030001,Active Progression
TOTAL DRP TIER PROMOTIONS,5,9,0,14,4,35.7%,64.3%,0.0%,-,-,-,-,-
,,,,,,,,,,,,,
PRACTICE AREA & PRODUCT TIER PROGRESSION TABLE,,,,,,,,,,,,,
Practice Area,Product,Tier 4 ➔ Tier 3,Tier 3 ➔ Tier 2,Tier 2 ➔ Tier 1,Total Upgrades,July Upgrades,August Upgrades,September Upgrades,Unique Profiles,DRP Partner Key,Growth Velocity Rating,Primary Upgrade Stage,Status
Artificial Intelligence,Gemini Enterprise,1,2,4,7,2,5,0,4,P20231030001,🚀 Steady Growth (3-9),Tier 2 ➔ Tier 1,Active
Artificial Intelligence,Gemini Enterprise Agent Platform,1,2,2,5,2,3,0,3,P20231030001,🚀 Steady Growth (3-9),Tier 3 ➔ Tier 2,Active
Workspace,Workspace,2,0,0,2,1,1,0,2,P20231030001,🌱 Emerging (1-2),Tier 4 ➔ Tier 3,Active
TOTAL,-,4,4,6,14,5,9,0,4,-,-,-,-
,,,,,,,,,,,,,
PRACTITIONER PROFILES PROGRESSION DETAIL (INDIVIDUAL LEVEL TRANSITIONS),,,,,,,,,,,,,
Profile ID,Practice Area,Product,Tier Movement,Transition Month,Transition Date,Previous Score,New Score,Score Delta,Previous Tier,New Tier,DRP Partner Key,Promotion Type,Status
AUTDSIKC4,Artificial Intelligence,Gemini Enterprise,Tier 4 ➔ Tier 3,July,2026-07-01,10.0,25.0,+15.0,Tier 4,Tier 3,P20231030001,Tier Upgrade,Promoted
AUTDSIKC4,Artificial Intelligence,Gemini Enterprise,Tier 3 ➔ Tier 2,July,2026-07-19,32.0,42.0,+10.0,Tier 3,Tier 2,P20231030001,Tier Upgrade,Promoted
AUTDSIKC4,Artificial Intelligence,Gemini Enterprise Agent Platform,Tier 4 ➔ Tier 3,July,2026-07-23,12.0,22.0,+10.0,Tier 4,Tier 3,P20231030001,Tier Upgrade,Promoted
AUTDSIKC4,Artificial Intelligence,Gemini Enterprise Agent Platform,Tier 3 ➔ Tier 2,July,2026-07-26,27.0,37.0,+10.0,Tier 3,Tier 2,P20231030001,Tier Upgrade,Promoted
AUTDSIKC4,Workspace,Workspace,Tier 4 ➔ Tier 3,July,2026-07-26,17.0,22.0,+5.0,Tier 4,Tier 3,P20231030001,Tier Upgrade,Promoted
AUTCSXXZ3,Artificial Intelligence,Gemini Enterprise,Tier 3 ➔ Tier 2,August,2026-08-02,29.0,49.0,+20.0,Tier 3,Tier 2,P20231030001,Tier Upgrade,Promoted
AUTCSXXZ3,Workspace,Workspace,Tier 4 ➔ Tier 3,August,2026-08-02,14.0,24.0,+10.0,Tier 4,Tier 3,P20231030001,Tier Upgrade,Promoted
AUTLSNIY2,Artificial Intelligence,Gemini Enterprise,Tier 2 ➔ Tier 1,August,2026-08-04,49.0,54.0,+5.0,Tier 2,Tier 1,P20231030001,Tier Upgrade,Promoted
AUTCSXXZ3,Artificial Intelligence,Gemini Enterprise,Tier 2 ➔ Tier 1,August,2026-08-04,49.0,54.0,+5.0,Tier 2,Tier 1,P20231030001,Tier Upgrade,Promoted
AUTLSNIY2,Artificial Intelligence,Gemini Enterprise Agent Platform,Tier 3 ➔ Tier 2,August,2026-08-04,34.0,39.0,+5.0,Tier 3,Tier 2,P20231030001,Tier Upgrade,Promoted
AUTDSIKC4,Artificial Intelligence,Gemini Enterprise,Tier 2 ➔ Tier 1,August,2026-08-13,49.0,54.0,+5.0,Tier 2,Tier 1,P20231030001,Tier Upgrade,Promoted
AUTDSIKC4,Artificial Intelligence,Gemini Enterprise Agent Platform,Tier 2 ➔ Tier 1,August,2026-08-13,49.0,54.0,+5.0,Tier 2,Tier 1,P20231030001,Tier Upgrade,Promoted
AUTBRTJB1,Artificial Intelligence,Gemini Enterprise Agent Platform,Tier 2 ➔ Tier 1,August,2026-08-19,45.0,50.0,+5.0,Tier 2,Tier 1,P20231030001,Tier Upgrade,Promoted
AUTBRTJB1,Artificial Intelligence,Gemini Enterprise,Tier 2 ➔ Tier 1,August,2026-08-19,45.0,50.0,+5.0,Tier 2,Tier 1,P20231030001,Tier Upgrade,Promoted
